"train/epoch","20250524-191100-clumsy-tern-70 - _step","20250524-191100-clumsy-tern-70 - _step__MIN","20250524-191100-clumsy-tern-70 - _step__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/confident_correct","20250524-191100-clumsy-tern-70 - eval/prefs/confident_correct__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/confident_correct__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/ambiguous","20250524-191100-clumsy-tern-70 - eval/prefs/ambiguous__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/ambiguous__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/confident_incorrect","20250524-191100-clumsy-tern-70 - eval/prefs/confident_incorrect__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/confident_incorrect__MAX","20250522-143316-indecisive-worm-398 - _step","20250522-143316-indecisive-worm-398 - _step__MIN","20250522-143316-indecisive-worm-398 - _step__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/confident_correct","20250522-143316-indecisive-worm-398 - eval/prefs/confident_correct__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/confident_correct__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/ambiguous","20250522-143316-indecisive-worm-398 - eval/prefs/ambiguous__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/ambiguous__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/confident_incorrect","20250522-143316-indecisive-worm-398 - eval/prefs/confident_incorrect__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/confident_incorrect__MAX","20250522-093557-glamorous-mink-111 - _step","20250522-093557-glamorous-mink-111 - _step__MIN","20250522-093557-glamorous-mink-111 - _step__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/confident_correct","20250522-093557-glamorous-mink-111 - eval/prefs/confident_correct__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/confident_correct__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/ambiguous","20250522-093557-glamorous-mink-111 - eval/prefs/ambiguous__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/ambiguous__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/confident_incorrect","20250522-093557-glamorous-mink-111 - eval/prefs/confident_incorrect__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/confident_incorrect__MAX","20250520-205242-sincere-goose-909 - _step","20250520-205242-sincere-goose-909 - _step__MIN","20250520-205242-sincere-goose-909 - _step__MAX","20250520-205242-sincere-goose-909 - eval/prefs/confident_correct","20250520-205242-sincere-goose-909 - eval/prefs/confident_correct__MIN","20250520-205242-sincere-goose-909 - eval/prefs/confident_correct__MAX","20250520-205242-sincere-goose-909 - eval/prefs/ambiguous","20250520-205242-sincere-goose-909 - eval/prefs/ambiguous__MIN","20250520-205242-sincere-goose-909 - eval/prefs/ambiguous__MAX","20250520-205242-sincere-goose-909 - eval/prefs/confident_incorrect","20250520-205242-sincere-goose-909 - eval/prefs/confident_incorrect__MIN","20250520-205242-sincere-goose-909 - eval/prefs/confident_incorrect__MAX"
"1.2451081359423275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665","665","665","0.32421875","0.32421875","0.32421875","0.59765625","0.59765625","0.59765625","0.078125","0.078125","0.078125"
"1.2852729145211121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","687","687","687","0.30859375","0.30859375","0.30859375","0.6328125","0.6328125","0.6328125","0.05859375","0.05859375","0.05859375"
"1.325437693099897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","708","708","708","0.26171875","0.26171875","0.26171875","0.6640625","0.6640625","0.6640625","0.07421875","0.07421875","0.07421875"
"1.3656024716786819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730","730","730","0.2890625","0.2890625","0.2890625","0.64453125","0.64453125","0.64453125","0.06640625","0.06640625","0.06640625"
"1.4057672502574665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","751","751","751","0.3203125","0.3203125","0.3203125","0.6171875","0.6171875","0.6171875","0.0625","0.0625","0.0625"
"1.4459320288362512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","773","773","773","0.31640625","0.31640625","0.31640625","0.6171875","0.6171875","0.6171875","0.06640625","0.06640625","0.06640625"
"1.486096807415036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","794","794","794","0.359375","0.359375","0.359375","0.58203125","0.58203125","0.58203125","0.05859375","0.05859375","0.05859375"
"1.526261585993821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","816","816","816","0.3203125","0.3203125","0.3203125","0.609375","0.609375","0.609375","0.0703125","0.0703125","0.0703125"
"1.5664263645726055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885","837","933","0.36328125","0.359375","0.3671875","0.580078125","0.57421875","0.5859375","0.056640625","0.0546875","0.05859375"
"1.6065911431513902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907","859","955","0.359375","0.359375","0.359375","0.583984375","0.58203125","0.5859375","0.056640625","0.0546875","0.05859375"
"1.646755921730175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928","880","976","0.3359375","0.328125","0.34375","0.60546875","0.59765625","0.61328125","0.05859375","0.05859375","0.05859375"
"1.68692070030896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","950","902","998","0.345703125","0.34375","0.34765625","0.611328125","0.609375","0.61328125","0.04296875","0.04296875","0.04296875"
"1.7270854788877446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1019","1019","1019","0.3359375","0.3359375","0.3359375","0.59375","0.59375","0.59375","0.0703125","0.0703125","0.0703125"
"1.7672502574665292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1041","1041","1041","0.3203125","0.3203125","0.3203125","0.609375","0.609375","0.609375","0.0703125","0.0703125","0.0703125"
