"train/epoch","20250524-191100-clumsy-tern-70 - _step","20250524-191100-clumsy-tern-70 - _step__MIN","20250524-191100-clumsy-tern-70 - _step__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/pred_mean","20250524-191100-clumsy-tern-70 - eval/prefs/pred_mean__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/pred_mean__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/lower_mean","20250524-191100-clumsy-tern-70 - eval/prefs/lower_mean__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/lower_mean__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/upper_mean","20250524-191100-clumsy-tern-70 - eval/prefs/upper_mean__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/upper_mean__MAX","20250522-143316-indecisive-worm-398 - _step","20250522-143316-indecisive-worm-398 - _step__MIN","20250522-143316-indecisive-worm-398 - _step__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/pred_mean","20250522-143316-indecisive-worm-398 - eval/prefs/pred_mean__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/pred_mean__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/lower_mean","20250522-143316-indecisive-worm-398 - eval/prefs/lower_mean__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/lower_mean__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/upper_mean","20250522-143316-indecisive-worm-398 - eval/prefs/upper_mean__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/upper_mean__MAX","20250522-093557-glamorous-mink-111 - _step","20250522-093557-glamorous-mink-111 - _step__MIN","20250522-093557-glamorous-mink-111 - _step__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/pred_mean","20250522-093557-glamorous-mink-111 - eval/prefs/pred_mean__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/pred_mean__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/lower_mean","20250522-093557-glamorous-mink-111 - eval/prefs/lower_mean__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/lower_mean__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/upper_mean","20250522-093557-glamorous-mink-111 - eval/prefs/upper_mean__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/upper_mean__MAX","20250520-205242-sincere-goose-909 - _step","20250520-205242-sincere-goose-909 - _step__MIN","20250520-205242-sincere-goose-909 - _step__MAX","20250520-205242-sincere-goose-909 - eval/prefs/pred_mean","20250520-205242-sincere-goose-909 - eval/prefs/pred_mean__MIN","20250520-205242-sincere-goose-909 - eval/prefs/pred_mean__MAX","20250520-205242-sincere-goose-909 - eval/prefs/lower_mean","20250520-205242-sincere-goose-909 - eval/prefs/lower_mean__MIN","20250520-205242-sincere-goose-909 - eval/prefs/lower_mean__MAX","20250520-205242-sincere-goose-909 - eval/prefs/upper_mean","20250520-205242-sincere-goose-909 - eval/prefs/upper_mean__MIN","20250520-205242-sincere-goose-909 - eval/prefs/upper_mean__MAX"
"0.9237899073120495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493","493","493","0.6490166783332825","0.6490166783332825","0.6490166783332825","0.3186095654964447","0.3186095654964447","0.3186095654964447","0.8607699871063232","0.8607699871063232","0.8607699871063232"
"0.9639546858908342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515","515","515","0.6425784826278687","0.6425784826278687","0.6425784826278687","0.32071730494499207","0.32071730494499207","0.32071730494499207","0.8619409203529358","0.8619409203529358","0.8619409203529358"
"1.004119464469619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","536","536","536","0.637864351272583","0.637864351272583","0.637864351272583","0.3084287941455841","0.3084287941455841","0.3084287941455841","0.8602055907249451","0.8602055907249451","0.8602055907249451"
"1.0442842430484036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","558","558","558","0.6629732847213745","0.6629732847213745","0.6629732847213745","0.35088464617729187","0.35088464617729187","0.35088464617729187","0.8702303171157837","0.8702303171157837","0.8702303171157837"
"1.0844490216271885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","579","579","579","0.6510812640190125","0.6510812640190125","0.6510812640190125","0.3350891172885895","0.3350891172885895","0.3350891172885895","0.8617055416107178","0.8617055416107178","0.8617055416107178"
"1.1246138002059731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","601","601","601","0.6718544960021973","0.6718544960021973","0.6718544960021973","0.36396336555480957","0.36396336555480957","0.36396336555480957","0.8706299066543579","0.8706299066543579","0.8706299066543579"
"1.164778578784758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","622","622","622","0.6347468495368958","0.6347468495368958","0.6347468495368958","0.3235538601875305","0.3235538601875305","0.3235538601875305","0.8530564308166504","0.8530564308166504","0.8530564308166504"
"1.2049433573635429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","644","644","644","0.663420557975769","0.663420557975769","0.663420557975769","0.3543176054954529","0.3543176054954529","0.3543176054954529","0.8634271621704102","0.8634271621704102","0.8634271621704102"
"1.2451081359423275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665","665","665","0.6663996577262878","0.6663996577262878","0.6663996577262878","0.36350393295288086","0.36350393295288086","0.36350393295288086","0.8609176278114319","0.8609176278114319","0.8609176278114319"
"1.2852729145211121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","687","687","687","0.6617683172225952","0.6617683172225952","0.6617683172225952","0.35780131816864014","0.35780131816864014","0.35780131816864014","0.8654513359069824","0.8654513359069824","0.8654513359069824"
"1.325437693099897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","708","708","708","0.643043041229248","0.643043041229248","0.643043041229248","0.33055031299591064","0.33055031299591064","0.33055031299591064","0.8495442867279053","0.8495442867279053","0.8495442867279053"
"1.3656024716786819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730","730","730","0.6559005975723267","0.6559005975723267","0.6559005975723267","0.3540632128715515","0.3540632128715515","0.3540632128715515","0.8558313250541687","0.8558313250541687","0.8558313250541687"
"1.4057672502574665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","751","751","751","0.6764945983886719","0.6764945983886719","0.6764945983886719","0.37427687644958496","0.37427687644958496","0.37427687644958496","0.8632329106330872","0.8632329106330872","0.8632329106330872"
"1.4459320288362512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","773","773","773","0.6803205013275146","0.6803205013275146","0.6803205013275146","0.37297695875167847","0.37297695875167847","0.37297695875167847","0.867210865020752","0.867210865020752","0.867210865020752"
"1.486096807415036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","794","794","794","0.6825339198112488","0.6825339198112488","0.6825339198112488","0.3778281807899475","0.3778281807899475","0.3778281807899475","0.8688713312149048","0.8688713312149048","0.8688713312149048"
"1.526261585993821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","816","816","816","0.6705940961837769","0.6705940961837769","0.6705940961837769","0.3660513758659363","0.3660513758659363","0.3660513758659363","0.8615685105323792","0.8615685105323792","0.8615685105323792"
"1.5664263645726055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885","837","933","0.6962381899356842","0.6955739259719849","0.6969024538993835","0.404136598110199","0.40365076065063477","0.4046224355697632","0.8727979362010956","0.8727798461914062","0.8728160262107849"
"1.6065911431513902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907","859","955","0.6832232475280762","0.682587742805481","0.6838587522506714","0.3902055621147156","0.38995036482810974","0.3904607594013214","0.8718388378620148","0.8712663650512695","0.87241131067276"
"1.646755921730175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928","880","976","0.6836857795715332","0.6826425790786743","0.6847289800643921","0.38429251313209534","0.3833628296852112","0.3852221965789795","0.8714962899684906","0.8709570169448853","0.872035562992096"
"1.68692070030896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","950","902","998","0.6860106885433197","0.6859118342399597","0.6861095428466797","0.39798004925251007","0.397602915763855","0.39835718274116516","0.8685206174850464","0.8683727979660034","0.8686684370040894"
"1.7270854788877446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1019","1019","1019","0.669738233089447","0.669738233089447","0.669738233089447","0.3765890598297119","0.3765890598297119","0.3765890598297119","0.8597127199172974","0.8597127199172974","0.8597127199172974"
"1.7672502574665292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1041","1041","1041","0.6740114092826843","0.6740114092826843","0.6740114092826843","0.37876278162002563","0.37876278162002563","0.37876278162002563","0.8613779544830322","0.8613779544830322","0.8613779544830322"
"1.807415036045314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1062","1062","1062","0.6670963764190674","0.6670963764190674","0.6670963764190674","0.3723295331001282","0.3723295331001282","0.3723295331001282","0.8516060709953308","0.8516060709953308","0.8516060709953308"
"1.847579814624099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1084","1084","1084","0.6591578722000122","0.6591578722000122","0.6591578722000122","0.3614974617958069","0.3614974617958069","0.3614974617958069","0.852536678314209","0.852536678314209","0.852536678314209"
"1.8877445932028838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105","1105","1105","0.68953537940979","0.68953537940979","0.68953537940979","0.413015753030777","0.413015753030777","0.413015753030777","0.8635396957397461","0.8635396957397461","0.8635396957397461"
"1.9279093717816684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1127","1127","1127","0.6688094139099121","0.6688094139099121","0.6688094139099121","0.3894847333431244","0.3894847333431244","0.3894847333431244","0.8540887832641602","0.8540887832641602","0.8540887832641602"
"1.968074150360453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1148","1148","1148","0.6889597177505493","0.6889597177505493","0.6889597177505493","0.4088824689388275","0.4088824689388275","0.4088824689388275","0.8650525808334351","0.8650525808334351","0.8650525808334351"
"2.008238928939238","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","0.6552829742431641","0.6552829742431641","0.6552829742431641","0.36405467987060547","0.36405467987060547","0.36405467987060547","0.8496251106262207","0.8496251106262207","0.8496251106262207","","","","","","","","","","","",""
"2.048403707518023","","","","","","","","","","","","","","","","","","","","","","","","","26","26","26","0.684799075126648","0.684799075126648","0.684799075126648","0.4097970426082611","0.4097970426082611","0.4097970426082611","0.8604367971420288","0.8604367971420288","0.8604367971420288","","","","","","","","","","","",""
"2.0885684860968072","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","0.6823172569274902","0.6823172569274902","0.6823172569274902","0.40097373723983765","0.40097373723983765","0.40097373723983765","0.8634270429611206","0.8634270429611206","0.8634270429611206","","","","","","","","","","","",""
"2.128733264675592","","","","","","","","","","","","","","","","","","","","","","","","","69","69","69","0.6939536929130554","0.6939536929130554","0.6939536929130554","0.4163014888763428","0.4163014888763428","0.4163014888763428","0.8659541606903076","0.8659541606903076","0.8659541606903076","","","","","","","","","","","",""
"2.168898043254377","","","","","","","","","","","","","","","","","","","","","","","","","91","91","91","0.6767218112945557","0.6767218112945557","0.6767218112945557","0.38417118787765503","0.38417118787765503","0.38417118787765503","0.8601353764533997","0.8601353764533997","0.8601353764533997","","","","","","","","","","","",""
"2.209062821833162","","","","","","","","","","","","","","","","","","","","","","","","","112","112","112","0.6825069189071655","0.6825069189071655","0.6825069189071655","0.3986814320087433","0.3986814320087433","0.3986814320087433","0.863593578338623","0.863593578338623","0.863593578338623","","","","","","","","","","","",""
"2.2492276004119462","","","","","","","","","","","","","","","","","","","","","","","","","134","134","134","0.7052825689315796","0.7052825689315796","0.7052825689315796","0.4264373481273651","0.4264373481273651","0.4264373481273651","0.8731527924537659","0.8731527924537659","0.8731527924537659","","","","","","","","","","","",""
"2.289392378990731","","","","","","","","","","","","","","","","","","","","","","","","","155","155","155","0.7156468629837036","0.7156468629837036","0.7156468629837036","0.4576478600502014","0.4576478600502014","0.4576478600502014","0.8751252889633179","0.8751252889633179","0.8751252889633179","","","","","","","","","","","",""
"2.329557157569516","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","0.6943211555480957","0.6943211555480957","0.6943211555480957","0.4258338212966919","0.4258338212966919","0.4258338212966919","0.8626348972320557","0.8626348972320557","0.8626348972320557","","","","","","","","","","","",""
"2.369721936148301","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","0.6847007870674133","0.6847007870674133","0.6847007870674133","0.40831753611564636","0.40831753611564636","0.40831753611564636","0.8614258766174316","0.8614258766174316","0.8614258766174316","","","","","","","","","","","",""
"2.4098867147270857","","","","","","","","","","","","","","","","","","","","","","","","","220","220","220","0.6727337837219238","0.6727337837219238","0.6727337837219238","0.38972729444503784","0.38972729444503784","0.38972729444503784","0.8533029556274414","0.8533029556274414","0.8533029556274414","","","","","","","","","","","",""
"2.45005149330587","","","","","","","","","","","","","","","","","","","","","","","","","241","241","241","0.7135465741157532","0.7135465741157532","0.7135465741157532","0.45742183923721313","0.45742183923721313","0.45742183923721313","0.8712375164031982","0.8712375164031982","0.8712375164031982","","","","","","","","","","","",""
"2.490216271884655","","","","","","","","","","","","","","","","","","","","","","","","","263","263","263","0.6917557120323181","0.6917557120323181","0.6917557120323181","0.4260106682777405","0.4260106682777405","0.4260106682777405","0.8682607412338257","0.8682607412338257","0.8682607412338257","","","","","","","","","","","",""
"2.53038105046344","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","0.68666011095047","0.68666011095047","0.68666011095047","0.41287854313850403","0.41287854313850403","0.41287854313850403","0.8638064861297607","0.8638064861297607","0.8638064861297607","","","","","","","","","","","",""
"2.5705458290422243","","","","","","","","","","","","","","","","","","","","","","","","","306","306","306","0.7101866006851196","0.7101866006851196","0.7101866006851196","0.44716617465019226","0.44716617465019226","0.44716617465019226","0.8714660406112671","0.8714660406112671","0.8714660406112671","","","","","","","","","","","",""
"2.610710607621009","","","","","","","","","","","","","","","","","","","","","","","","","327","327","327","0.6927595138549805","0.6927595138549805","0.6927595138549805","0.41947948932647705","0.41947948932647705","0.41947948932647705","0.8638725280761719","0.8638725280761719","0.8638725280761719","","","","","","","","","","","",""
"2.650875386199794","","","","","","","","","","","","","","","","","","","","","","","","","349","349","349","0.6944853067398071","0.6944853067398071","0.6944853067398071","0.4251324534416199","0.4251324534416199","0.4251324534416199","0.8640149831771851","0.8640149831771851","0.8640149831771851","","","","","","","","","","","",""
"2.691040164778579","","","","","","","","","","","","","","","","","","","","","","","","","370","370","370","0.7297003269195557","0.7297003269195557","0.7297003269195557","0.49068108201026917","0.49068108201026917","0.49068108201026917","0.8771882653236389","0.8771882653236389","0.8771882653236389","","","","","","","","","","","",""
"2.7312049433573637","","","","","","","","","","","","","","","","","","","","","","","","","392","392","392","0.7032574415206909","0.7032574415206909","0.7032574415206909","0.4365042448043823","0.4365042448043823","0.4365042448043823","0.8728702068328857","0.8728702068328857","0.8728702068328857","","","","","","","","","","","",""
"2.771369721936148","","","","","","","","","","","","","","","","","","","","","","","","","413","413","413","0.712284505367279","0.712284505367279","0.712284505367279","0.4519002139568329","0.4519002139568329","0.4519002139568329","0.8747766017913818","0.8747766017913818","0.8747766017913818","","","","","","","","","","","",""
"2.811534500514933","","","","","","","","","","","","","","","","","","","","","","","","","435","435","435","0.6955311298370361","0.6955311298370361","0.6955311298370361","0.43111082911491394","0.43111082911491394","0.43111082911491394","0.8656612634658813","0.8656612634658813","0.8656612634658813","","","","","","","","","","","",""
"2.851699279093718","","","","","","","","","","","","","","","","","","","","","","","","","456","456","456","0.70621258020401","0.70621258020401","0.70621258020401","0.44467949867248535","0.44467949867248535","0.44467949867248535","0.8696158528327942","0.8696158528327942","0.8696158528327942","","","","","","","","","","","",""
"2.8918640576725023","","","","","","","","","","","","","","","","","","","","","","","","","478","478","478","0.7000287175178528","0.7000287175178528","0.7000287175178528","0.4360687732696533","0.4360687732696533","0.4360687732696533","0.8666352033615112","0.8666352033615112","0.8666352033615112","","","","","","","","","","","",""
"2.932028836251287","","","","","","","","","","","","","","","","","","","","","","","","","499","499","499","0.6972926259040833","0.6972926259040833","0.6972926259040833","0.43201661109924316","0.43201661109924316","0.43201661109924316","0.8666940331459045","0.8666940331459045","0.8666940331459045","","","","","","","","","","","",""
"2.972193614830072","","","","","","","","","","","","","","","","","","","","","","","","","521","521","521","0.7178328037261963","0.7178328037261963","0.7178328037261963","0.46158912777900696","0.46158912777900696","0.46158912777900696","0.8717535734176636","0.8717535734176636","0.8717535734176636","","","","","","","","","","","",""
"3.012358393408857","","","","","","","","","","","","","","","","","","","","","","","","","542","542","542","0.716263473033905","0.716263473033905","0.716263473033905","0.45493096113204956","0.45493096113204956","0.45493096113204956","0.8723810911178589","0.8723810911178589","0.8723810911178589","","","","","","","","","","","",""
"3.052523171987642","","","","","","","","","","","","","","","","","","","","","","","","","564","564","564","0.7214238047599792","0.7214238047599792","0.7214238047599792","0.46452414989471436","0.46452414989471436","0.46452414989471436","0.8756674528121948","0.8756674528121948","0.8756674528121948","","","","","","","","","","","",""
"3.092687950566426","","","","","","","","","","","","","","","","","","","","","","","","","585","585","585","0.7110739350318909","0.7110739350318909","0.7110739350318909","0.4511796236038208","0.4511796236038208","0.4511796236038208","0.8675217032432556","0.8675217032432556","0.8675217032432556","","","","","","","","","","","",""
"3.132852729145211","","","","","","","","","","","","","","","","","","","","","","","","","607","607","607","0.7287337779998779","0.7287337779998779","0.7287337779998779","0.48339131474494934","0.48339131474494934","0.48339131474494934","0.8804032802581787","0.8804032802581787","0.8804032802581787","","","","","","","","","","","",""
"3.173017507723996","","","","","","","","","","","","","","","","","","","","","","","","","628","628","628","0.6945515871047974","0.6945515871047974","0.6945515871047974","0.43014928698539734","0.43014928698539734","0.43014928698539734","0.8589857220649719","0.8589857220649719","0.8589857220649719","","","","","","","","","","","",""
"3.213182286302781","","","","","","","","","","","","","","","","","","","","","","","","","650","650","650","0.7260243892669678","0.7260243892669678","0.7260243892669678","0.4973265528678894","0.4973265528678894","0.4973265528678894","0.8709690570831299","0.8709690570831299","0.8709690570831299","","","","","","","","","","","",""
"3.253347064881565","","","","","","","","","","","","","","","","","","","","","","","","","671","671","671","0.7124295830726624","0.7124295830726624","0.7124295830726624","0.46775588393211365","0.46775588393211365","0.46775588393211365","0.8672795295715332","0.8672795295715332","0.8672795295715332","","","","","","","","","","","",""
"3.29351184346035","","","","","","","","","","","","","","","","","","","","","","","","","693","693","693","0.7194342613220215","0.7194342613220215","0.7194342613220215","0.46744784712791443","0.46744784712791443","0.46744784712791443","0.8731410503387451","0.8731410503387451","0.8731410503387451","","","","","","","","","","","",""
